Paraphrase Evaluation	1
Enhance Sentiment Classification	1
Complex Verb Generation	1
Story Ending Predicting Task	1
Multi-Source Delexicalized Transfer	1
End-to-end Localization	1
Abusive Language Annotation	1
Japanese Letter String Processing Automatic Keyword Extraction and Automatic Reading	1
a Semantic Matching Subtask	1
Dialog Act Detection	1
Cross-Lingual Summarization	1
Combining Language and Vision	1
Lombard Speech Database Acquisition	1
NLP-based Textual Anonymisation	1
Automatic Paraphrase Acquisition	1
Recipe Classification	1
Scalable Opinion Mining	1
the WMT 2018 Parallel Corpus Filtering Shared Task	1
Large-Scale Domain Classification	1
Enriching the Swedish Sign Language Corpus	1
Fine-Grained Expert Search	1
Multinomial Naive Bayes Text Classification	1
Situated Incremental Natural Language Understanding	1
the WMT 2012 Quality Estimation Shared Task	1
Question Answering and Asking	1
Open Domain Targeted Sentiment	1
Detecting and Ranking Document Translation Pairs	1
MWE-token and MWE-type Classification	1
The Text Encoding Initiative	1
Detecting Fake News	1
Toponym Resolution	1
Dynamic Bottom-Up Processing	1
Learning Relations between Pairs	1
Extracting Commonsense Properties	1
Probabilistic Tagging	1
CAMR at SemEval-2016 Task 8	1
Oceanographic climate science	1
Improve Multilingual Frame-Semantic Parsing	1
Universal Schema Relation Extraction	1
UIMA Components	1
Multi-level Chunking	1
The CoNLL--SIGMORPHON 2018 Shared Task	1
Labeling Semantic Roles	1
Translation Hypotheses	1
Document Profiling	1
Improving Document Classification	1
Joint Chinese Word Segmentation and Dependency Parsing	1
coherent machine translation	1
Multi-Head Attention-Based Neural Machine Translation	1
Belief Tracking	1
Robust Multi-Lingual Document Classification	1
Emotion and Abusive Language Detection	1
Ranking Textual Inferences	1
Speaker-Independent Speech Recognition	1
Real-time Language Processing	1
the Wordnet Expansion	1
the CHIL CLEAR 2007 Evaluation Campaign	1
Separating Actor-View	1
emotion recognition	1
Definite Description Resolution	1
Classify Suspicious and Trusted News Posts	1
Natural Language Identification	1
the WMT19 Robustness Task	1
Question Answering over Linked Data	1
Causal and Temporal Relation Extraction	1
Medical Diagnosing and Drug Prescription	1
Medical Report Creation	1
Building Affective Lexicons	1
Modeling Regular Polysemy	1
the PARLANCE system	1
Automated Text Scoring systems	1
Mining Parallel Text	1
Disambiguating False-Alarm Hashtag Usages	1
Identifying Pronominal Verbs	1
Text Comparison	1
All Words WSD	1
Natural Language System Evaluation	1
Classifying Message Board Posts	1
Retrieving Passages	1
Parser Domain Adaptation	1
Multi-turn Dialogue Generation	1
Question Type Classification	1
Flexible and Efficient Treebank Search	1
Speech Retrieval	1
Multi-label Text Classification	1
Text Categorization Bootstrapping	1
Japanese Language Processing	1
designing Python frameworks	1
Referring Expression Generation under Uncertainty	1
Dependency Grammar Parsing	1
Broadcast News Summarization	1
Argument Labeling	1
automated data extraction	1
FrameNet Tagging	1
Incremental Speech Processing	1
Graph Parsing	1
free word order language dependency parsing	1
Learning Attention-based Embeddings	1
Internet Searching	1
Multi-Stage Speech Recognition	1
Sparse Conjunctive Feature Spaces	1
Multi-Hop Reading Comprehension	1
Geolocation and Lexical Dialectology	1
the SIGMORPHON 2019 Shared Task	1
Inverse Reinforcement Learning	1
Prepositional Phrase Attachment and Interpretation	1
Implicit Event Argument Detection	1
the CogaLex 2014 shared task	1
Morphological Analyzers	1
Complex-Feature-Based Formalisms	1
Textual Similarity Measurement	1
Unsupervised Sentiment Detection	1
Ground Truth Creation	1
Template-based Language Generation	1
Measuring Semantic Specificity	1
Accurate Speech Recognition	1
Character Identification Refined	1
the WMT16 Biomedical Translation Task	1
Turkish Multi-Document Summarization	1
Visual Sentiment Analysis	1
Typologically Diverse Morphological Inflection	1
a parallel treebank alignment	1
ontology verbalisation	1
Cross-Domain Semantic Dependency Analysis	1
Parsing Indian Languages	1
Turkish Text-to-Speech Synthesis System	1
Domain-Independent Text Segmentation	1
Cognitive Processing	1
Automatic Glossing	1
Adaptive System Development	1
Language Service Composition	1
structured prediction	1
Analyzing Time-Series Document Collections	1
Telephone Information Systems	1
Deriving Paraphrases	1
Language Resources and Language Technology Applications	1
Large-Scale SMT Discriminative Training	1
Latin syntax	1
Obscenity Filtering	1
Aberdeen Burgh Records 1530-1531	1
Written Text	1
Grounding Referential Coherence	1
Transformer Based Abstractive Summarization	1
Detecting Semantic Coercion	1
argumentation mining	1
Arabic Information Extraction	1
Dynamic Information Extending	1
Direction-Giving Monologues	1
Negation Detection and Scope Resolution	1
IMDI Metadata Creation	1
Large Context-free Grammars	1
automatic clause boundary detection and classification	1
semantic relatedness	1
Building NLP Systems	1
locating noun phrases	1
Recognizing the Absence	1
Answer Extraction and Information Retrieval	1
TAC KBP	1
the WMT 2012 Shared Task	1
Argumentation Mining the Biomedical Genetics Research Literature	1
NLI Shared Task 2013	1
Semi-supervised Text Classification	1
Multilingual Neural NER	1
the WMT 2017 Multi-modal Machine Translation Task	1
Exploiting Parallel Corpora	1
Semantic Head Recognition	1
Syntactically Frame Acquisition	1
Multi-Relational Learning	1
Neural-based Quality Estimation	1
the Ontology Building	1
Sign Language Users	1
Multiple Automatic Speech Translation Systems	1
Citation Texts	1
Japanese Zero Anaphora Resolution	1
Cooperative Question-Answering	1
Evaluate Rationalized NLP Models	1
the WMT 2009 Shared Task	1
Generating Medical Reports	1
Aspect-based Summarization	1
NER Training	1
a Sequence Ranking Task	1
Predicting Concept Types	1
Uncertainty Analysis	1
Personal Computer System	1
the BEA 2019 Shared Task	1
Finding Every Medical Terms	1
Implicit Emotion Prediction	1
E-Commerce	1
Adversarially Crafted Input	1
WMT15 Metrics Task	1
Cross-Domain Text-to-SQL Semantic Parsing	1
Principle-Based Parsing	1
Event Extraction and Event Actor Identification	1
Generating Parenthetical Constructions	1
Socially Equitable Language Identification	1
Neural Medical Relation Extraction	1
Domain and Cross-Lingual Generalization	1
Relation Extraction without Supervision	1
MADAR Shared Task	1
Language-Independent Question Answering	1
CCC Speaker Recognition Evaluation 2006	1
Deception and Perceived Deception	1
Aligning Heterogeneous Lexical Resources	1
Lexical Knowledge Representation	1
Sentiment Shifter Identification	1
Fine-grained Opinion Analysis	1
Disclosure Classification	1
the Third Recognizing Textual Entailment Challenge	1
Joint Class Cardinality and Entity Property Inference	1
Russian-Japanese News Commentary task	1
RepEval 2017 Shared Task	1
Integrating Large Genetic Data	1
the WMT16 News Translation Task	1
Emotion Computing	1
Classification Schemes	1
Deriving syntax-semantics mappings	1
Effective Citation Classification	1
Full-Coverage Word Sense Disambiguation	1
Personalized Response Selection	1
Augmenting Business Entities	1
Evaluating Grammatical Error Correction Systems	1
Context Dependent Natural Language Generation	1
Solve the Winograd Schema Challenge	1
Semi-Automatic Speech Annotation	1
MT evaluations	1
Disambiguating VO-and VN-Constructions	1
ILP-Based Multi-Document Summarization	1
Multilingual Statistical Machine Translation	1
Historical Newspapers Analysis	1
Conversational Machine Learning	1
Spelling Error Patterns	1
A Compositional Generalization Challenge	1
Named Entity Recognition at Document-level	1
Speakers Personal Information Annotation	1
Spoken Language Modeling	1
investigating information structure	1
Cloze Task Answer Generation	1
Lexical Description	1
Explainable Memory-grounded Question Answering	1
Syntax-Agnostic Proto-Role Labeling	1
German Textual Entailment	1
Emotion Style Transfer	1
Indexing and Searching (Very) Large Semantic Networks	1
Choosing the best machine translation system	1
Toxicology Research	1
Improve Chinese Coreference Resolution	1
Treebank Validation	1
Self-explanatory Computational Intelligence	1
AMR Generation	1
Extending the Expressive Capacity	1
Cross-Lingual Learning	1
Combining Off-the-shelf Grammar and Spelling Tools	1
Argumentative Revision Classification	1
Learning Non-linear Features	1
Cross-domain Named Entity Recognition	1
Building Carefully Tagged Bilingual Corpora	1
Event Sequencing and Coreference Resolution	1
Cross-lingual Semantic Role and Predicate Labelling	1
low-resource dependency parsing	1
Fully-Automatic and Interactive Statistical Machine Translation	1
syntax-based sentential inference	1
Ontology Translation	1
Supervised and Unsupervised Metonymy Resolution	1
Deep Syntactic Parsing	1
Improve the Automatic Detection of Implicitly Expressed Emotions	1
Domain Specific NER	1
Persian WordNet Construction	1
Acoustic Modeling	1
The FinTOC-2019 Shared Task	1
Enriching ASR Lattices	1
natural language evalaution	1
Finding Phenotype Candidates	1
Inclusion Disjointness and Choice	1
Negation Detection	1
Biographic Fact Extraction	1
Modeling Human Behaviors	1
Bayesian Reader Identification	1
Automatic Book Summarization	1
Product Attribute Extraction	1
the Penn Treebank	1
Contrasting Multi-Lingual Prosodic Cues	1
Cognitive Processing Effort	1
Online Dispute Detection	1
Tactical Questioning	1
Neural Network Transition-Based Parsing	1
Improved Pipeline Models	1
Supervised Sentiment Classification	1
Italian L2 Learning	1
Contextual Search and Name Disambiguation	1
Environment-based Parsing	1
Bilingual Machine Translation System	1
Multilingual Spelling Checkers	1
Predicting Persuasiveness	1
Non-Literal Language Detection	1
Monolingual English Word Sense Disambiguation	1
Generating Large Scale Polarity Lexicons	1
Multilingual Lexicography	1
Automatically Checking Dialogue Models	1
Few-Shot NMT Adaptation	1
Social Media Part-of-Speech Tagging	1
Developing the Linguistic Linked Open Data Cloud	1
Biomedical Text Processing	1
Sequential Label Aggregation	1
Unsupervised Question Generation	1
Sterling Software	1
Lexicalist Grammars	1
storing alternative structures	1
Supervised Sequence-Labeling	1
incremental rhetorical analysis	1
weighted multiple context-free grammars	1
Entity and Concept Grounding	1
Generating Hierarchical Explanations	1
Thematic Area Detection	1
Lithuanian Term Extraction	1
English-to-Japanese Statistical Machine Translation	1
Inducing Embeddings	1
Opinion Expression Detection	1
Unsupervised Classification	1
Neural Embedding Spaces Considered Harmful	1
Cross-lingual Lexical Substitution	1
Planning Dialogues	1
Captioning	1
Interaction Between Lexicon and Image	1
Grapheme-Phoneme Conversion	1
Concept-based Multilingual Terminology Databases	1
HPSG parse selection	1
Exploring the Syntactic Abilities	1
a Linguistics Olympiad	1
a Computer Aided Translation System	1
Overcoming Data Sparsity	1
the DEFT 2014 challenge	1
unrestricted co-reference resolution	1
Exploiting Task-Oriented Resources	1
Multiple Chinese Events Extraction	1
Extracting Opinion Targets	1
building a Kashmiri Treebank	1
The PaGe 2008 Shared Task	1
Functional Expression Identification	1
AMR Parsing Evaluation	1
Question and Answer Classification	1
Ontology-Driven Processing	1
Augmented Phrase-Structure Grammars	1
Relation Extraction beyond the Sentence Boundary	1
Annotating Urdu Action Verbs	1
Learning Verb Classes	1
metaphorical reasoning	1
Processing non-canonical or noisy text	1
WAT 2015	1
Early Grammatical Development	1
WAT 2016	1
WAT 2017	1
Corpus-based Discourse Analysis	1
Part-of-speech Disambiguation	1
Predictable Meaning Shift	1
WAT 2014	1
PDTB discourseconnective identification	1
Debugging Sentiment Lexicons	1
Building Large Corpora	1
Phoneme Learning	1
Multilingual Parsing	1
Low Resource Fine Tuning	1
Aspect Category Classification and Opinion Target Extraction	1
Gaming Fluency	1
Few-Shot Classification	1
Turkish natural language processing	1
Duolingo Shared Task	1
Named Entites Recognition	1
Augmenting Small Data	1
Cross-lingual Sentiment Analysis	1
Coding Tasks	1
Multilingual Conceptual Indexing	1
Language Representation	1
Mandarin Broadcast News Transcription	1
a valency lexicon into a TectoMT pipeline	1
Syntax-based Statistical MT	1
Twitter Emotion and Sentiment Recognition	1
Distributed Neural Network Training	1
Discriminating Between Dutch and Flemish Subtitles	1
French parsing enhanced	1
Correcting Chinese Word Usage Errors	1
Semi-Supervised Sentiment Classification	1
Empirical Computational Linguistics	1
P2P Content Sharing Systems	1
Implicit Role Detection	1
morphological relational reasoning	1
Aggressive Text Identification	1
Feedback Comment Generation	1
Morpho-syntactic Annotation	1
Neural Keyphrase Extraction	1
Software Localization	1
Similar Language Translation Task at WMT 2019	1
Hashtag Segmentation	1
Scientific Paper Searches	1
Acoustic Model Discovery	1
Modelling Human-Like Dialogue	1
Optimizing Features	1
Learning English Light Verb Constructions	1
Robust Grammar-Based Tense and Aspect Classification	1
Left-Associative Grammars	1
bridging the gap between human and machine	1
Speech Data Subset Selection	1
The IWSLT 2011 Evaluation Campaign	1
Accelerating Sparse Matrix Operations	1
Object-Oriented Lexical Parsing	1
Dependency Extraction	1
Tree-Adjoining Languages	1
Answer-Agnostic Neural Question Generation	1
Interest Detection	1
Word-level Machine Translation Quality Estimation	1
Focused Meeting Summarization	1
Stacked Denoising Auto-Encoder	1
semantic relation assignment	1
SemEval 2014: Task 7 Analysis of Clinical Text	1
the Semi-Supervised Induction	1
Automatic Topic Identification	1
MT Systems without Retraining	1
Prosody Modification	1
Better Coreference Resolvers	1
Constraining robust constructions	1
Topic-focused Multi-document Summarization	1
Lexical Syntactic Acquisition	1
Realtime Parsing	1
fine grained multi lingual opinion analysis	1
Ill-formed Sentence Parsing	1
Microblogging Services	1
Clinical Abstractive Summarization	1
Computational Language Documentation	1
the ESTER Evaluation Campaign	1
Sexism Detection	1
Treebank and Bracketed Corpora Training	1
Basque-English CLIR	1
Croatian Lexical Substitution	1
Opinion Question Answering and Summarization	1
Universal Transliteration	1
an MT-driven program design	1
the Fourth SIGHAN Bakeoff	1
Information Retrieval Task	1
Machine Translation Between Closely-Related Languages	1
Short Text Aggregation	1
Textual Affect Recognition	1
Semantic Indexing	1
Linguistic Output and Language Processing	1
Surface Pattern Matching	1
rumour verification models	1
Cross-domain Chinese Segmentation	1
semantic categorization	1
Language Independent Diacritics Restoration	1
Find Similar Phrases	1
Generating Image Captions	1
Quality-Driven Machine Translation	1
Math Word Problem Solving	1
Document-Level Cross-Domain Sentiment Classification	1
Fast System Customization	1
Very Large-scale Hierarchical Classification	1
the Chinese Idiom Cloze Test	1
Automatic Text Classification	1
integrated writing and grammar instruction	1
Stylized Response Generation	1
Clinical Query Extraction	1
CSR Tools and Models	1
hardware verification	1
Encoding World Knowledge	1
Low-Resource Natural Language Processing	1
Ranked Retrieval	1
SENSEVAL-2 Japanese Translation Task	1
the TempEval-3 Task	1
Document-level Statistical Machine Translation	1
Pre-trained Transformers Improves Sentiment Prediction	1
the CoNLL 2017 UD Shared Task	1
Discourse Encapsulation	1
PP Attachment Disambiguation	1
Persian Dependency Parsing	1
Neural Dialogue Response Generation	1
Composing Word Embeddings	1
WMT 2008 Shared Translation Task	1
Learning Delexicalized POS Taggers	1
Dependency Grammar	1
Chinese Named Entity Categorization	1
Intelligible Korean Speech Synthesis	1
ST NSURL 2019 Shared Task	1
Opportunistic Active Learning	1
Brain Radiology Reports	1
Sentence-Level Semantic Similarity Estimation	1
Normalizing Medieval German Texts	1
Large-Vocabulary Speech Recognition	1
the 5th Workshop	1
Gene Name Classification	1
Neural Transition-Based Dependency Parsing	1
Document-level Machine Translation Quality Estimation	1
Exploring Convolutional and Recurrent Neural Networks	1
Automated Translation and Human Revision	1
Learning Sequence-to-Sequence Correspondences	1
Lexical Processing	1
Investigating Information Structure	1
bilingual lexicographers	1
the English All-Words Task at SemEval-1	1
Creating Corpora	1
Graph-based Distributional Semantic Models	1
Generating Korean Standard Pronunciation	1
Construction Grammars	1
Characterizing Departures	1
Multilingual Sentiment Classification	1
Event Composition	1
Annotating Named Entities	1
Auditory Perception	1
Corpus-Based Dictionary Generation	1
Sentence Readability Assessment	1
Mining MEDLINE	1
Requirement Quality Analysis	1
Improving WSD	1
Translation Shift Analysis	1
COVID-19 exploratory scientific search	1
Memory Impairment	1
Probabilistic Grammars	1
Dynamic Interpretation	1
Follow-up Query Analysis	1
Asking and Replying	1
Low Resource Language Programs	1
Single Document Summarization	1
Probing Linguistic Features	1
Learning Board Games	1
QA TempEval	1
Predict High-Level Discourse Structure	1
the CoNLL-2005 Shared Task	1
the WMT 2018 Quality Estimation Task	1
Knowledge Embedding	1
Icelandic Case Marking	1
Unsupervised Sense Aware Word Similarities	1
Find the word that does not belong	1
Japanese-Russian Automatic Translation	1
Categorizing and Forecasting Behavioral Codes	1
Parsing Extragrammatical Language	1
Compositional Task-Oriented Semantic Parsing	1
Mechanized or Man-Machine Cognitive Problem Solving	1
English-Spanish MT	1
Collecting and Evaluating Lexical Polarity	1
identify clinical events and time expressions	1
Narrative Reconstruction	1
Tagging Paralinguistic Information	1
Learner Writing	1
Corpus-Based Semantics	1
Document Labeling	1
Tagging Parsing and Lematization	1
IlluMe	1
Building a semantically annotated corpus	1
Harvesting Parallel News Streams	1
Help Subcategorization Acquisition	1
Multi-Lingual Generation	1
Learn Semantic Lexicons	1
Building a Portuguese Lexical-Semantic Network	1
filtering prosodic phrasing	1
Farsi-to-English Task	1
English-to-Hindi Machine Translation	1
Discourse-aware Concept and Entity Disambiguation	1
Generative Metonymy and Creative Polysemy	1
Cross-Lingual Part-of-Speech Tagging	1
Resolving Unrestricted Coreference	1
Graph-based Neural Dependency Parsing	1
Temporal Text Mining Scenarios	1
Synchronous Context-Free Grammars	1
the CoNLL-2016 Shared Task	1
Textual Relations	1
the COGALEX-4 Shared Task	1
Inducing Grammar	1
Document Ranking	1
a Proofreading Software Service	1
Constraint-Oriented Parsing	1
Generating Supplementary Index Records	1
a Less-resourced and Morphologically-rich Language	1
Cross-lingual Gender Prediction	1
Varying Linguistic Purposes	1
Constructing Taxonomy	1
Multidimensional Linguistic Data Analysis	1
Conventionalized Conceptualization	1
Personal Name Alias Extraction	1
Alleviating Digitization Errors	1
Bayesian Online Change Point Detection	1
Evaluating Two Annotated Corpora	1
Improving Localization Processes	1
Key Phrase Extraction	1
Generating Natural Questions	1
Optimal Phrase Sequence Selection	1
Cross-language Alignments	1
Noisy Web-Crawled Parallel Corpora	1
geographic document querying	1
Information-seeking Conversations	1
the Fake News Challenge Stance-Detection Task	1
End-to-End Event Temporal Relation Extraction	1
second language learners characteristics	1
TakeLab at SemEval-2019 Task 4	1
Constructing Statistical Language Models	1
Small Sample Humor Recognition	1
Searching Complex Entity Categories	1
Biomedical Information Retrieval	1
Statistical Language Learning	1
Chart Parsing	1
irony detection	1
Scoring Persuasive Essays	1
Best-First Parsing	1
English-Chinese Named Entity Transliteration	1
Data-to-Text Medical Report Generation	1
cross-lingual pronoun prediction	1
an Examinations Shared Task	1
In-Vehicle Automatic Audio-Visual Speech Recognition	1
a NLP Pipeline Architecture	1
Multi-modal Grounded Language Learning	1
Semi-supervised Labeled Sequence Transduction	1
Support Regression Testing	1
LT users	1
the Coreference Resolution Task	1
morphology learning	1
Korean-to-English Cross-Language Information Retrieval	1
CL/NLP Teaching	1
Visualizing Text Corpora	1
the Microcontext Extraction	1
Modeling Regional Pronunciation Variation	1
News Editorial Argumentation	1
Determining Japanese Unbounded Dependency	1
Polarity Classification and the Role of Adjectives	1
Affect Analysis	1
Unsupervised Aspect Extraction	1
Measuring Term Recognition	1
Learning representations	1
discourse annotation	1
a Phrase Class n-gram Model	1
SENSEVAL-2 Japanese Dictionary Task	1
Bootstrapping a Spoken Dialogue System	1
Dialog Policy Optimization	1
Fine-grained Domain Adaptation	1
Argument Selection	1
Resolving Anaphora	1
Biased Product Review Classification	1
Enhancing Sentiment Classification and Quantification	1
Newswire and Biomedical Domains	1
Automatic Text Processing	1
Visualising Conversational-Speech Interaction	1
Weighted Tree Automata over Extremal Semifields	1
Emotion-Aware Storytelling	1
Novel Sense Detection	1
Phrase-Representation Summarization	1
Personalized Search	1
Multi-choice Question Answering	1
Detecting an Infants Developmental Reactions	1
Multilingual Grammar-Based Translation	1
EVALution 1.0	1
Improving Data Quality and Classification Accuracy	1
High Agreement Affect Annotation	1
Part Name Discovery	1
Interactive Spoken Language Systems	1
Cache Transition Systems	1
Improving WordNet Coverage	1
Improve Arabic-English Statistical Machine Translation	1
Aligning FrameNet and WordNet	1
General Abbreviation Prediction	1
Filling Knowledge Gaps	1
Personalized Neural Machine Translation	1
SemEval-2007	1
Context-Free Parsing	1
genre-aware parsing	1
Turkish Text Correction	1
Detecting English Grammatical Errors	1
Frame Semantic Processing	1
the concluding session	1
Historic Speech Collections	1
Goal-Oriented Dialog	1
Ranking Paragraphs	1
Monolingual and Cross-Lingual Lexical Entailment	1
Trustworthy Link Prediction	1
Process Paragraph Comprehension	1
Scientific Leaderboards Construction	1
Knowledge-Rich Context Extraction	1
Spoken Language Understanding and Action Selection	1
Identifying and Translating Technical Terminology	1
Text Spotting	1
Computer Assisted Writing and Translation	1
Probabilistic Logic Semantics	1
the Hierarchical Clause Formation	1
Language Variation	1
the DiscoMT Pronoun Translation Task	1
Generate Coherent Discourse	1
a New Unity3D/NooJ Connector	1
Typology Prediction	1
the Multilingual Semantic Annotation System	1
Identifying Speakers and Listeners	1
Chinese Temporal Relation Extraction	1
Chatbot Evaluation	1
Combining Character and Word-level Word Representations	1
Language-independent Gender Prediction	1
Conversational Recommender Systems	1
News Multi-Headline Generation	1
Automatic Semantic Labeling	1
Maintainable Dialog Manager	1
Word Processing Applications	1
chemical and disease named entity recognition	1
Text Understanding Systems Evaluation	1
Parallel Texts Alignment	1
Zero-Shot Document Filtering	1
English Language Learning	1
L2 Speech Perception	1
Stylistic Multivariate Analysis	1
Cybersecurity domain	1
Translation Model Domain Adaptation	1
End-to-End Coreference Resolution	1
Cross-Sentential Anaphora Resolution	1
Dialogue Navigation	1
Text Preprocessing	1
Modeling Comparative Color Descriptions	1
Diverse Sequence Generation	1
Annotating Treebanks	1
Knowledge-Driven Response Generation	1
Probabilistic Context-Free Grammars	1
Multilingual Hate Speech Detection	1
Aspect Category and Sentiment Extraction	1
Chinese-to-Japanese statistical machine translation	1
MT Quality Estimation Supervised Systems	1
Parsing Conversational Data	1
Carbon Sequestration Literature	1
Spanish-English SMT	1
Automatic Hyponymy Extraction	1
Open-Domain Conversation	1
Discriminative Parse Selection	1
Arabic Language Understanding	1
Combining Visual and Textual Features	1
Pruning Search Space	1
Textual Data Augmentation	1
Morphologically Rich Languages and Universal Dependencies	1
multimodal communication	1
The SIGMORPHON 2016 Shared Task	1
Measuring Semantic Distance	1
Morphological Parsing	1
audio-visual laughter synthesis	1
Handling Finite Vocabularies	1
Global Entity Linking	1
Context-Sensitive Text Prediction	1
Simplification	1
Correcting Comma Errors	1
Text Message Normalization	1
Recasting Semantic Resources into a Unified Evaluation Framework	1
Rule-based Text Categorisation	1
Generating Instructions	1
Understanding Textual Tables	1
Learning Sound Correspondences	1
Sports Video Retrieval	1
Interpretable Sequence Classification	1
Automatic Continuous Speech Recognition	1
Reducing the Search Space	1
Text Summarisation	1
Attacking Semantic Similarity	1
Mining New Business Opportunities	1
Evaluating Genre and Sentence Type Effects	1
Evaluating Japanese Translations	1
Collocation Extraction Methods	1
language learning and supporting endangered languages	1
Conversation Transcripts	1
Large Scale Routing Retrieval	1
Identifying Complex Phenomena	1
Rephrasing User Input	1
the Complex Word Identification Shared Task 2018	1
the Structured Perceptron	1
Minority Languages Computerization	1
Linking Wikipedia Categories	1
a Multimodal Embedding Pipeline	1
Multimodal Dialogue Generation	1
Multilingual Transfer Parsing	1
Empowering Document Recommender Systems	1
Aggregating Bidirectional Encoder Representations	1
Speed K--Best Extraction	1
Deep Abusive Language Classification	1
Open Domain Deception Detection	1
Fast Document Translation Detection	1
n-best Reranking	1
Dictionaries and Transliteration	1
Integrating Logical Representations	1
Semi-Supervised Relation Classification	1
Commonsense Inference	1
Automatic News Highlights Extraction	1
Chinese Sentence Boundary Detection	1
Inferring Knowledge	1
Few-Shot Relation Classification	1
Face Hate Recognition	1
Supporting Variant Selection	1
Compiling a biased parallel corpus	1
debiasing automatic metrics	1
Weakly-Supervised Phrase Grounding	1
Efficient Machine Communication	1
Extracting Opinion Expressions and Their Polarities	1
Non-Trivial Transcription Problems	1
Improving Derivations	1
High Precision Word Sense Disambiguation	1
Speech Summarisation	1
Explore Human Multimodal Clarification Strategies	1
Chinese Discourse Parsing	1
Coarse-Grained English All-Words Task	1
Ontology-based Semantic Annotation	1
Measuring Word Similarity	1
the Best Translation	1
Recognizing Names	1
Aggressive Text Detection	1
Key Phrase Extraction and Question Generation	1
Neural-based Acrostic Generator	1
answering multi-sentence questions	1
Mining Entity Types	1
Efficient Document Ranking	1
Structural Phenomena	1
Web Page Clustering	1
Preventing Critical Scoring Errors	1
Fine-Grained Named Entity Recognition	1
Syntactic Tagging	1
PPDB paraphrase ranking	1
L2 and L3 learning	1
Evaluate Spoken Post-editing	1
Linguistic Steganography	1
Reading Comprehension Data	1
Cross-Domain SMT Applications	1
Understanding Emotions	1
British Sign Language Modelling	1
UIT-DANGNT-CLNLP at SemEval-2017 Task 9	1
Automatically Grading ESOL Texts	1
Machine Translation and Summarization	1
Text Readability and Target Reader Comprehension	1
Medical ASR	1
Finding and Fixing Fragments	1
Analysing Inconsistencies and Errors	1
Detecting COVID-19 Misinformation	1
SCFG-Based Machine Translation	1
Verbal MWE Identification	1
Machine Aided Translation	1
Approximate Dictionary Matching	1
Word Dependency	1
Learning Grammars	1
WMT 2013	1
Named Entities Recognition	1
the SPRML2013 Shared Task	1
a question answering system	1
Parallel Corpora Annotation and Querying	1
Modelling Word Similarity	1
Predicting Gender	1
Automated Natural Language Information Extraction	1
support Semantic Role Labeling	1
Natural Language Text Retrieval	1
Discriminative Speaker Adaptation	1
Textual Semantic Relations	1
Capitalization	1
Automated Chunking Chunk Alignment and Semantic Relation Prediction	1
Word Sense Disambiguation and Induction	1
Growing Finely-Discriminating Taxonomies	1
the WMT 2018 Parallel Corpus Filtering Task	1
Linguistic Formalisms	1
Crowdsourcing Coreference	1
More Preferred Results than Generic Sentence Fusion	1
WMT 2007	1
Jointly Labeling and Chunking Sequences	1
Serial System Combination	1
De-identifying Clinical Records	1
Evaluating Neighbor Rank and Distance Measures	1
Detecting Non-Standard Words	1
Improve Arabic POS and Gender/Number Tagging	1
WMT 2008	1
Predicting Humor	1
Anaphora and Presupposition	1
automatic transfer-rule induction	1
trust distant supervision	1
malware NLP	1
Stochastic PP Attachment	1
Coding Structures and Actions	1
Evaluating Case Structures	1
Combining Multiple Classifiers	1
Text and Automatic Document Dating	1
the TalknTravel System	1
Identify Subject and Predicate	1
SIGMORPHON 2020 Shared Task 0	1
Mining Bilingual Data	1
W13	1
Human Evaluation and Quality Estimation	1
Internal and Contextual Evidence	1
Efficient Document Similarity Search	1
Sentiment Analysis and Multilingual Emoji Prediction	1
Multilayer Search Mechanism	1
discrete and probabilistic language modeling	1
Query Classification	1
Rare Language Translation	1
Word Reading	1
Pedagogically Motivated Relation Extraction	1
Modeling Language Variation and Universals	1
Paraphrase Identification and Semantic Similarity	1
Multilingual Definition and Hypernym Extraction	1
the WMT2019 News Translation Task	1
SemEval-2007 Task-17	1
Relating Protein Names	1
clause splitting	1
abusive content detection	1
A* Admissible Search	1
Detecting Semantically Similar Questions	1
Partial Question-Answering	1
Personalizing Language Models	1
The CoNLL-2013 Shared Task	1
Bayesian Tree Substitution Grammars	1
Human Translation	1
Evaluating Term Extraction and Entity Recognition Methods	1
Code-Switched NLP	1
VQA	1
Multimodal Question Answering	1
unsupervised word segmentation	1
Hindi-English Code Mixed POS Tagging	1
unknown word recognition	1
Chinese Semantic Dependency Parsing	1
the Public Sector	1
the 2017 DiscoMT Shared Task	1
Word-level Matching	1
Speech Database Query Formation	1
Class-Based Word Sense Disambiguation	1
Legal Language Documentation	1
Ranking Similar Questions	1
Weakly Supervised Document-Level Multi-Aspect Sentiment Classification	1
Semantic Parsing and Code Generation	1
Chinese-to-Japanese Machine Translation	1
Reconstructing NER Corpora	1
Fuzzy C-means Clustering	1
Human-Computer Communication	1
Summarising Scientific Articles Evaluated	1
Inter-Language Linked Wikipedia Articles	1
Constraint Selection	1
Japanese grapheme-phoneme alignment	1
Cross-linguistic Customer Feedback Classification	1
Language and Vision Tasks	1
Learn Word Order	1
Word Sequence Prediction	1
Improved Tamil Dependency Parsing	1
ontology-based question answering	1
the Subtitling Process	1
Kazakh-Russian-English Neural Machine Translation	1
Probabilistic GLR Parsing	1
Spontaneous French Speech	1
ACL-WMT2009	1
Positive Emotion Elicitation	1
